Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
2/1/2007;20:34:00;2.580;0.296;239.140;10.800;0.000;2.000;18.000
2/1/2007;20:35:00;2.436;0.302;239.630;10.200;0.000;1.000;18.000
2/1/2007;20:36:00;2.434;0.302;239.550;10.200;0.000;1.000;17.000
2/1/2007;20:37:00;2.424;0.296;238.960;10.200;0.000;1.000;18.000
2/1/2007;20:38:00;2.478;0.352;238.720;10.400;0.000;1.000;17.000
2/1/2007;20:39:00;2.516;0.418;238.340;10.600;0.000;2.000;17.000
2/1/2007;20:40:00;2.446;0.304;238.470;10.200;0.000;0.000;18.000
2/1/2007;20:41:00;2.518;0.376;238.790;10.600;0.000;0.000;17.000
2/1/2007;20:42:00;2.538;0.414;239.560;10.600;0.000;0.000;18.000
2/1/2007;20:43:00;2.542;0.416;239.820;10.600;0.000;0.000;18.000
2/1/2007;20:44:00;2.548;0.420;240.240;10.600;0.000;0.000;17.000
2/1/2007;20:45:00;2.544;0.420;240.140;10.600;0.000;0.000;18.000
2/1/2007;20:46:00;2.532;0.416;239.580;10.600;0.000;0.000;17.000
2/1/2007;20:47:00;2.524;0.414;239.340;10.600;0.000;0.000;18.000
2/1/2007;20:48:00;2.512;0.408;238.790;10.600;0.000;0.000;18.000
2/1/2007;20:49:00;2.508;0.406;238.680;10.600;0.000;0.000;17.000
2/1/2007;20:50:00;2.514;0.410;238.990;10.600;0.000;0.000;17.000
2/1/2007;20:51:00;2.538;0.360;238.500;10.600;0.000;0.000;18.000
2/1/2007;20:52:00;2.554;0.308;238.860;10.800;0.000;0.000;17.000
2/1/2007;20:53:00;2.736;0.306;238.990;11.400;0.000;0.000;18.000
2/1/2007;20:54:00;2.736;0.306;239.330;11.400;0.000;0.000;17.000
2/1/2007;20:55:00;2.650;0.176;239.420;11.000;0.000;0.000;18.000
2/1/2007;20:56:00;2.664;0.174;239.750;11.200;0.000;0.000;18.000
2/1/2007;20:57:00;2.658;0.174;239.690;11.000;0.000;0.000;17.000
2/1/2007;20:58:00;2.654;0.170;239.270;11.000;0.000;0.000;18.000
2/1/2007;20:59:00;2.638;0.166;238.670;11.000;0.000;0.000;17.000
2/1/2007;21:00:00;2.634;0.168;238.470;11.000;0.000;0.000;18.000
2/1/2007;21:01:00;2.634;0.168;238.470;11.000;0.000;0.000;17.000
2/1/2007;21:02:00;2.626;0.168;238.350;11.000;0.000;0.000;17.000
2/1/2007;21:03:00;2.638;0.172;238.830;11.000;0.000;0.000;18.000
2/1/2007;21:04:00;2.662;0.176;239.820;11.000;0.000;0.000;18.000
2/1/2007;21:05:00;2.660;0.180;240.200;11.000;0.000;0.000;17.000
2/1/2007;21:06:00;2.668;0.184;240.650;11.000;0.000;0.000;18.000
2/1/2007;21:07:00;2.664;0.174;239.960;11.000;0.000;0.000;18.000
2/1/2007;21:08:00;2.484;0.180;240.680;10.400;0.000;0.000;15.000
2/1/2007;21:09:00;1.610;0.194;241.620;6.800;0.000;0.000;0.000
2/1/2007;21:10:00;1.614;0.188;241.050;6.800;0.000;0.000;0.000
2/1/2007;21:11:00;1.614;0.192;241.550;6.800;0.000;0.000;0.000
2/1/2007;21:12:00;1.604;0.194;241.340;6.600;0.000;0.000;0.000
2/1/2007;21:13:00;1.616;0.192;241.520;6.800;0.000;0.000;0.000
2/1/2007;21:14:00;1.614;0.190;241.020;6.800;0.000;0.000;0.000
2/1/2007;21:15:00;1.616;0.192;241.430;6.800;0.000;0.000;0.000
2/1/2007;21:16:00;1.584;0.176;238.500;6.600;0.000;0.000;0.000
2/1/2007;21:17:00;1.836;0.172;238.200;7.800;0.000;0.000;0.000
2/1/2007;21:18:00;1.904;0.174;238.500;8.000;0.000;0.000;0.000
2/1/2007;21:19:00;1.964;0.224;239.040;8.200;0.000;0.000;0.000
2/1/2007;21:20:00;2.056;0.368;238.460;8.800;0.000;0.000;0.000
2/1/2007;21:21:00;1.500;0.420;238.420;6.400;0.000;0.000;0.000
2/1/2007;21:22:00;1.516;0.442;239.580;6.600;0.000;0.000;0.000
2/1/2007;21:23:00;1.510;0.440;239.310;6.400;0.000;0.000;0.000
2/1/2007;21:24:00;1.508;0.442;239.610;6.400;0.000;0.000;0.000
2/1/2007;21:25:00;1.502;0.440;239.220;6.400;0.000;0.000;0.000
2/1/2007;21:26:00;1.502;0.442;239.470;6.400;0.000;0.000;0.000
2/1/2007;21:27:00;1.500;0.442;239.550;6.400;0.000;0.000;0.000
2/1/2007;21:28:00;1.460;0.388;238.990;6.200;0.000;0.000;0.000
2/1/2007;21:29:00;1.428;0.340;239.450;6.000;0.000;0.000;0.000
2/1/2007;21:30:00;1.320;0.334;239.500;5.600;0.000;0.000;0.000
2/1/2007;21:31:00;1.122;0.324;239.730;4.800;0.000;0.000;0.000
2/1/2007;21:32:00;1.244;0.320;239.210;5.400;0.000;0.000;0.000
2/1/2007;21:33:00;1.242;0.316;238.650;5.200;0.000;0.000;0.000
2/1/2007;21:34:00;1.238;0.316;238.700;5.200;0.000;0.000;0.000
2/1/2007;21:35:00;1.226;0.308;237.740;5.200;0.000;0.000;0.000
2/1/2007;21:36:00;1.166;0.220;237.920;5.000;0.000;0.000;0.000
2/1/2007;21:37:00;1.104;0.096;239.880;4.600;0.000;0.000;0.000
2/1/2007;21:38:00;0.876;0.000;239.970;3.600;0.000;0.000;0.000
2/1/2007;21:39:00;0.964;0.000;238.970;4.000;0.000;0.000;0.000
2/1/2007;21:40:00;0.430;0.048;239.670;2.000;0.000;0.000;0.000
2/1/2007;21:41:00;0.428;0.060;240.190;1.800;0.000;0.000;0.000
2/1/2007;21:42:00;0.428;0.060;240.170;1.800;0.000;0.000;0.000
2/1/2007;21:43:00;0.430;0.058;241.120;1.800;0.000;0.000;0.000
2/1/2007;21:44:00;0.432;0.054;241.730;1.800;0.000;0.000;0.000
2/1/2007;21:45:00;0.776;0.054;242.140;3.200;0.000;0.000;0.000
2/1/2007;21:46:00;0.880;0.056;241.730;3.600;0.000;0.000;0.000
2/1/2007;21:47:00;0.768;0.056;241.440;3.200;0.000;0.000;0.000
2/1/2007;21:48:00;0.614;0.056;241.740;2.600;0.000;0.000;0.000
2/1/2007;21:49:00;0.426;0.054;242.030;1.800;0.000;0.000;0.000
2/1/2007;21:50:00;0.426;0.056;241.990;1.800;0.000;0.000;0.000
2/1/2007;21:51:00;0.426;0.054;242.400;1.800;0.000;0.000;0.000
2/1/2007;21:52:00;0.424;0.056;241.640;1.800;0.000;0.000;0.000
2/1/2007;21:53:00;0.426;0.054;242.340;1.800;0.000;0.000;0.000
2/1/2007;21:54:00;0.426;0.052;242.800;1.800;0.000;0.000;0.000
2/1/2007;21:55:00;0.424;0.058;241.210;1.800;0.000;0.000;0.000
2/1/2007;21:56:00;0.424;0.058;241.320;1.800;0.000;0.000;0.000
2/1/2007;21:57:00;0.468;0.000;242.130;2.200;0.000;0.000;0.000
2/1/2007;21:58:00;0.500;0.048;242.150;2.200;0.000;0.000;0.000
2/1/2007;21:59:00;0.500;0.000;241.180;2.200;0.000;0.000;0.000
2/1/2007;22:00:00;0.498;0.000;240.430;2.200;0.000;0.000;0.000
2/1/2007;22:01:00;0.530;0.066;239.410;2.400;0.000;0.000;0.000
2/1/2007;22:02:00;0.604;0.172;240.030;2.600;0.000;0.000;0.000
2/1/2007;22:03:00;0.600;0.174;240.500;2.600;0.000;0.000;0.000
2/1/2007;22:04:00;0.596;0.174;240.280;2.600;0.000;0.000;0.000
2/1/2007;22:05:00;0.592;0.170;239.680;2.600;0.000;0.000;0.000
2/1/2007;22:06:00;0.564;0.132;240.070;2.400;0.000;0.000;0.000
2/1/2007;22:07:00;0.520;0.070;240.020;2.200;0.000;0.000;0.000
2/1/2007;22:08:00;0.518;0.068;239.800;2.200;0.000;0.000;0.000
2/1/2007;22:09:00;0.516;0.066;239.680;2.200;0.000;0.000;0.000
2/1/2007;22:10:00;0.516;0.070;240.120;2.200;0.000;0.000;0.000
2/1/2007;22:11:00;0.516;0.068;240.060;2.200;0.000;0.000;0.000
2/1/2007;22:12:00;0.516;0.072;240.770;2.200;0.000;0.000;0.000
2/1/2007;22:13:00;0.516;0.074;241.260;2.200;0.000;0.000;0.000
2/1/2007;22:14:00;0.518;0.078;241.910;2.200;0.000;0.000;0.000
2/1/2007;22:15:00;0.518;0.076;241.780;2.200;0.000;0.000;0.000
2/1/2007;22:16:00;0.516;0.076;241.610;2.200;0.000;0.000;0.000
2/1/2007;22:17:00;0.508;0.064;241.960;2.200;0.000;0.000;0.000
2/1/2007;22:18:00;0.426;0.052;242.540;1.800;0.000;0.000;0.000
2/1/2007;22:19:00;0.426;0.054;242.020;1.800;0.000;0.000;0.000
2/1/2007;22:20:00;0.424;0.056;241.530;1.800;0.000;0.000;0.000
2/1/2007;22:21:00;0.424;0.056;241.510;1.800;0.000;0.000;0.000
2/1/2007;22:22:00;0.426;0.054;241.970;1.800;0.000;0.000;0.000
2/1/2007;22:23:00;0.428;0.052;243.130;1.800;0.000;0.000;0.000
2/1/2007;22:24:00;0.428;0.050;243.150;1.800;0.000;0.000;0.000
2/1/2007;22:25:00;0.428;0.050;243.270;1.800;0.000;0.000;0.000
2/1/2007;22:26:00;0.428;0.050;243.220;1.800;0.000;0.000;0.000
2/1/2007;22:27:00;0.428;0.050;243.110;1.800;0.000;0.000;0.000
2/1/2007;22:28:00;0.426;0.052;242.620;1.800;0.000;0.000;0.000
2/1/2007;22:29:00;0.426;0.054;242.350;1.800;0.000;0.000;0.000
2/1/2007;22:30:00;0.426;0.054;242.260;1.800;0.000;0.000;0.000
2/1/2007;22:31:00;0.426;0.052;242.590;1.800;0.000;0.000;0.000
2/1/2007;22:32:00;0.426;0.052;242.640;1.800;0.000;0.000;0.000
2/1/2007;22:33:00;0.428;0.050;243.610;1.800;0.000;0.000;0.000
2/1/2007;22:34:00;0.430;0.048;244.000;1.800;0.000;0.000;0.000
2/1/2007;22:35:00;0.450;0.000;243.860;2.000;0.000;0.000;0.000
2/1/2007;22:36:00;0.506;0.058;244.300;2.200;0.000;0.000;0.000
2/1/2007;22:37:00;0.508;0.064;245.450;2.200;0.000;0.000;0.000
2/1/2007;22:38:00;0.556;0.110;245.240;2.400;0.000;0.000;0.000
2/1/2007;22:39:00;0.586;0.184;244.080;2.600;0.000;0.000;0.000
2/1/2007;22:40:00;0.588;0.188;244.580;2.600;0.000;2.000;0.000
2/1/2007;22:41:00;0.584;0.184;244.060;2.600;0.000;1.000;0.000
2/1/2007;22:42:00;0.584;0.184;243.970;2.600;0.000;2.000;0.000
2/1/2007;22:43:00;0.666;0.272;244.440;3.000;0.000;1.000;0.000
2/1/2007;22:44:00;0.674;0.294;244.860;3.000;0.000;1.000;0.000
2/1/2007;22:45:00;0.622;0.220;244.990;2.800;0.000;2.000;0.000
2/1/2007;22:46:00;0.618;0.220;244.880;2.800;0.000;1.000;0.000
2/1/2007;22:47:00;0.618;0.220;244.860;2.600;0.000;2.000;0.000
2/1/2007;22:48:00;0.614;0.218;244.510;2.600;0.000;1.000;0.000
2/1/2007;22:49:00;0.612;0.218;244.540;2.600;0.000;1.000;0.000
2/1/2007;22:50:00;0.610;0.218;244.610;2.600;0.000;2.000;0.000
2/1/2007;22:51:00;0.608;0.216;244.280;2.600;0.000;1.000;0.000
2/1/2007;22:52:00;0.610;0.222;245.350;2.600;0.000;1.000;0.000
2/1/2007;22:53:00;0.610;0.228;246.010;2.600;0.000;2.000;0.000
2/1/2007;22:54:00;0.608;0.226;245.850;2.600;0.000;1.000;0.000
2/1/2007;22:55:00;0.606;0.226;245.790;2.600;0.000;1.000;0.000
2/1/2007;22:56:00;0.604;0.228;245.950;2.600;0.000;2.000;0.000
2/1/2007;22:57:00;0.604;0.228;246.050;2.600;0.000;1.000;0.000
2/1/2007;22:58:00;0.600;0.224;245.290;2.600;0.000;1.000;0.000
2/1/2007;22:59:00;0.532;0.120;244.660;2.200;0.000;1.000;0.000
2/1/2007;23:00:00;0.504;0.078;244.390;2.200;0.000;2.000;0.000
2/1/2007;23:01:00;0.502;0.076;243.920;2.200;0.000;1.000;0.000
2/1/2007;23:02:00;0.502;0.078;244.310;2.200;0.000;1.000;0.000
2/1/2007;23:03:00;0.504;0.082;245.010;2.200;0.000;1.000;0.000
2/1/2007;23:04:00;0.504;0.080;244.690;2.200;0.000;2.000;0.000
2/1/2007;23:05:00;0.470;0.000;244.150;2.000;0.000;0.000;0.000
2/1/2007;23:06:00;0.430;0.046;244.230;1.800;0.000;0.000;0.000
2/1/2007;23:07:00;0.430;0.046;244.310;1.800;0.000;0.000;0.000
2/1/2007;23:08:00;0.430;0.048;243.960;1.800;0.000;0.000;0.000
2/1/2007;23:09:00;0.430;0.048;243.770;1.800;0.000;0.000;0.000
2/1/2007;23:10:00;0.428;0.052;242.450;1.800;0.000;0.000;0.000
2/1/2007;23:11:00;0.428;0.048;243.310;1.800;0.000;0.000;0.000
2/1/2007;23:12:00;0.426;0.052;242.200;1.800;0.000;0.000;0.000
2/1/2007;23:13:00;0.424;0.056;241.270;1.800;0.000;0.000;0.000
2/1/2007;23:14:00;0.470;0.000;241.640;2.200;0.000;0.000;0.000
2/1/2007;23:15:00;0.502;0.052;242.930;2.200;0.000;0.000;0.000
2/1/2007;23:16:00;0.504;0.056;243.320;2.200;0.000;0.000;0.000
2/1/2007;23:17:00;0.504;0.054;243.100;2.200;0.000;0.000;0.000
2/1/2007;23:18:00;0.504;0.056;243.710;2.200;0.000;0.000;0.000
2/1/2007;23:19:00;0.506;0.058;244.200;2.200;0.000;0.000;0.000
2/1/2007;23:20:00;0.504;0.060;244.370;2.200;0.000;0.000;0.000
2/1/2007;23:21:00;0.504;0.062;244.760;2.200;0.000;0.000;0.000
2/1/2007;23:22:00;0.502;0.062;244.660;2.200;0.000;0.000;0.000
2/1/2007;23:23:00;0.450;0.000;244.980;2.000;0.000;0.000;0.000
2/1/2007;23:24:00;0.462;0.000;244.720;2.000;0.000;0.000;0.000
2/1/2007;23:25:00;0.544;0.098;245.250;2.400;0.000;0.000;0.000
2/1/2007;23:26:00;0.542;0.100;245.950;2.200;0.000;0.000;0.000
2/1/2007;23:27:00;0.538;0.096;245.180;2.200;0.000;0.000;0.000
2/1/2007;23:28:00;0.536;0.094;244.740;2.200;0.000;0.000;0.000
2/1/2007;23:29:00;0.534;0.094;244.530;2.200;0.000;0.000;0.000
2/1/2007;23:30:00;0.532;0.092;244.100;2.200;0.000;0.000;0.000
2/1/2007;23:31:00;0.530;0.092;244.280;2.200;0.000;0.000;0.000
2/1/2007;23:32:00;0.530;0.094;244.670;2.200;0.000;0.000;0.000
2/1/2007;23:33:00;0.530;0.096;245.060;2.200;0.000;0.000;0.000
2/1/2007;23:34:00;0.528;0.096;244.890;2.200;0.000;0.000;0.000
2/1/2007;23:35:00;0.530;0.100;245.520;2.200;0.000;0.000;0.000
2/1/2007;23:36:00;0.528;0.098;245.460;2.200;0.000;0.000;0.000
2/1/2007;23:37:00;0.528;0.096;244.940;2.200;0.000;0.000;0.000
2/1/2007;23:38:00;0.606;0.096;244.980;2.600;0.000;0.000;0.000
2/1/2007;23:39:00;1.064;0.094;244.960;4.400;0.000;0.000;0.000
2/1/2007;23:40:00;1.176;0.000;245.150;4.800;0.000;0.000;0.000
2/1/2007;23:41:00;1.308;0.046;245.930;5.200;0.000;0.000;0.000
2/1/2007;23:42:00;1.304;0.048;245.600;5.200;0.000;0.000;0.000
2/1/2007;23:43:00;1.300;0.048;245.320;5.200;0.000;0.000;0.000
2/1/2007;23:44:00;1.300;0.048;245.330;5.200;0.000;0.000;0.000
2/1/2007;23:45:00;1.306;0.046;245.990;5.200;0.000;0.000;0.000
2/1/2007;23:46:00;1.306;0.000;246.010;5.200;0.000;0.000;0.000
2/1/2007;23:47:00;1.298;0.048;245.140;5.200;0.000;0.000;0.000
2/1/2007;23:48:00;1.000;0.046;244.790;4.200;0.000;0.000;0.000
2/1/2007;23:49:00;0.954;0.000;245.250;4.000;0.000;0.000;0.000
2/1/2007;23:50:00;1.298;0.050;244.470;5.200;0.000;0.000;0.000
2/1/2007;23:51:00;1.156;0.046;244.970;4.800;0.000;0.000;0.000
2/1/2007;23:52:00;1.124;0.000;245.420;4.600;0.000;0.000;0.000
2/1/2007;23:53:00;1.124;0.000;245.180;4.600;0.000;0.000;0.000
2/1/2007;23:54:00;1.208;0.054;244.670;5.000;0.000;0.000;0.000
2/1/2007;23:55:00;1.194;0.060;244.680;4.800;0.000;0.000;0.000
2/1/2007;23:56:00;1.198;0.062;245.210;4.800;0.000;0.000;0.000
2/1/2007;23:57:00;1.198;0.062;245.330;4.800;0.000;0.000;0.000
2/1/2007;23:58:00;1.200;0.062;245.420;4.800;0.000;0.000;0.000
2/1/2007;23:59:00;1.258;0.062;245.390;5.200;0.000;0.000;0.000
3/1/2007;00:00:00;1.372;0.058;244.950;5.600;0.000;0.000;0.000
3/1/2007;00:01:00;1.372;0.060;245.060;5.600;0.000;0.000;0.000
3/1/2007;00:02:00;1.342;0.000;245.160;5.400;0.000;0.000;0.000
3/1/2007;00:03:00;1.300;0.048;244.770;5.200;0.000;0.000;0.000
3/1/2007;00:04:00;1.306;0.000;245.710;5.200;0.000;0.000;0.000
3/1/2007;00:05:00;1.308;0.000;245.760;5.200;0.000;0.000;0.000
3/1/2007;00:06:00;1.314;0.000;244.710;5.400;0.000;0.000;0.000
3/1/2007;00:07:00;1.404;0.086;244.020;5.800;0.000;0.000;0.000
3/1/2007;00:08:00;0.970;0.092;244.260;4.200;0.000;0.000;0.000
3/1/2007;00:09:00;0.538;0.100;245.110;2.200;0.000;0.000;0.000
3/1/2007;00:10:00;0.536;0.098;244.840;2.200;0.000;0.000;0.000
3/1/2007;00:11:00;0.536;0.100;245.330;2.200;0.000;0.000;0.000
3/1/2007;00:12:00;0.534;0.098;245.030;2.200;0.000;0.000;0.000
3/1/2007;00:13:00;0.532;0.098;244.900;2.200;0.000;0.000;0.000
3/1/2007;00:14:00;0.532;0.098;244.910;2.200;0.000;0.000;0.000
3/1/2007;00:15:00;0.532;0.102;245.750;2.200;0.000;0.000;0.000
3/1/2007;00:16:00;0.532;0.104;246.170;2.200;0.000;0.000;0.000
3/1/2007;00:17:00;0.530;0.098;245.340;2.200;0.000;0.000;0.000
3/1/2007;00:18:00;0.528;0.096;245.110;2.200;0.000;0.000;0.000
3/1/2007;00:19:00;0.528;0.096;244.970;2.200;0.000;0.000;0.000
3/1/2007;00:20:00;0.526;0.094;244.850;2.200;0.000;0.000;0.000
3/1/2007;00:21:00;0.514;0.078;244.930;2.200;0.000;0.000;0.000
3/1/2007;00:22:00;0.436;0.000;245.630;1.800;0.000;0.000;0.000
3/1/2007;00:23:00;0.436;0.000;246.130;1.800;0.000;0.000;0.000
3/1/2007;00:24:00;0.436;0.000;245.930;1.800;0.000;0.000;0.000
3/1/2007;00:25:00;0.436;0.000;246.060;1.800;0.000;0.000;0.000
3/1/2007;00:26:00;0.434;0.000;244.960;1.800;0.000;0.000;0.000
3/1/2007;00:27:00;0.460;0.048;243.660;2.000;0.000;0.000;0.000
3/1/2007;00:28:00;0.494;0.048;243.720;2.200;0.000;0.000;0.000
3/1/2007;00:29:00;0.494;0.050;243.840;2.200;0.000;0.000;0.000
3/1/2007;00:30:00;1.230;0.052;243.950;5.200;0.000;0.000;0.000
3/1/2007;00:31:00;1.532;0.052;244.190;6.200;0.000;0.000;0.000
3/1/2007;00:32:00;1.532;0.052;244.390;6.200;0.000;0.000;0.000
3/1/2007;00:33:00;1.564;0.000;244.560;6.400;0.000;0.000;0.000
3/1/2007;00:34:00;1.604;0.052;244.130;6.600;0.000;0.000;0.000
3/1/2007;00:35:00;1.590;0.046;242.640;6.600;0.000;0.000;0.000
3/1/2007;00:36:00;1.586;0.000;242.110;6.600;0.000;0.000;0.000
3/1/2007;00:37:00;1.584;0.000;241.870;6.600;0.000;0.000;0.000
3/1/2007;00:38:00;1.586;0.000;242.250;6.600;0.000;0.000;0.000
3/1/2007;00:39:00;1.590;0.048;242.830;6.600;0.000;0.000;0.000
3/1/2007;00:40:00;1.592;0.050;243.340;6.600;0.000;0.000;0.000
3/1/2007;00:41:00;1.590;0.048;243.130;6.600;0.000;0.000;0.000
3/1/2007;00:42:00;1.526;0.050;243.190;6.200;0.000;0.000;0.000
3/1/2007;00:43:00;1.490;0.056;243.080;6.200;0.000;0.000;0.000
3/1/2007;00:44:00;1.432;0.052;243.940;5.800;0.000;0.000;0.000
3/1/2007;00:45:00;1.448;0.054;243.850;6.000;0.000;0.000;0.000
3/1/2007;00:46:00;1.410;0.052;243.920;5.800;0.000;0.000;0.000
3/1/2007;00:47:00;1.414;0.052;244.280;5.800;0.000;0.000;0.000
3/1/2007;00:48:00;1.506;0.048;244.370;6.200;0.000;0.000;0.000
3/1/2007;00:49:00;1.518;0.084;243.660;6.200;0.000;0.000;0.000
3/1/2007;00:50:00;1.510;0.082;243.470;6.200;0.000;0.000;0.000
3/1/2007;00:51:00;1.508;0.082;243.360;6.200;0.000;0.000;0.000
3/1/2007;00:52:00;1.504;0.080;243.110;6.200;0.000;0.000;0.000
3/1/2007;00:53:00;1.502;0.080;242.940;6.200;0.000;0.000;0.000
3/1/2007;00:54:00;1.496;0.078;242.490;6.200;0.000;0.000;0.000
3/1/2007;00:55:00;1.498;0.078;242.790;6.200;0.000;0.000;0.000
3/1/2007;00:56:00;1.494;0.078;242.560;6.200;0.000;0.000;0.000
3/1/2007;00:57:00;1.492;0.078;242.400;6.200;0.000;0.000;0.000
3/1/2007;00:58:00;1.494;0.080;242.800;6.200;0.000;0.000;0.000
3/1/2007;00:59:00;1.492;0.080;242.540;6.200;0.000;0.000;0.000
3/1/2007;01:00:00;1.494;0.082;242.920;6.200;0.000;0.000;0.000
3/1/2007;01:01:00;1.492;0.080;242.650;6.200;0.000;0.000;0.000
3/1/2007;01:02:00;1.494;0.082;242.850;6.200;0.000;0.000;0.000
3/1/2007;01:03:00;1.434;0.000;243.460;5.800;0.000;0.000;0.000
3/1/2007;01:04:00;1.404;0.052;243.160;5.800;0.000;0.000;0.000
3/1/2007;01:05:00;1.402;0.054;242.930;5.800;0.000;0.000;0.000
3/1/2007;01:06:00;1.502;0.074;242.940;6.200;0.000;1.000;0.000
3/1/2007;01:07:00;1.488;0.072;243.240;6.000;0.000;1.000;0.000
3/1/2007;01:08:00;1.486;0.072;243.300;6.000;0.000;1.000;0.000
3/1/2007;01:09:00;1.490;0.074;243.680;6.000;0.000;2.000;0.000
3/1/2007;01:10:00;1.494;0.074;244.030;6.000;0.000;1.000;0.000
3/1/2007;01:11:00;1.492;0.072;243.800;6.000;0.000;1.000;0.000
3/1/2007;01:12:00;1.494;0.074;244.060;6.000;0.000;2.000;0.000
3/1/2007;01:13:00;1.486;0.068;242.940;6.000;0.000;1.000;0.000
3/1/2007;01:14:00;1.572;0.172;242.790;6.600;0.000;2.000;0.000
3/1/2007;01:15:00;1.552;0.170;242.190;6.400;0.000;1.000;0.000
3/1/2007;01:16:00;1.546;0.166;241.350;6.400;0.000;1.000;0.000
3/1/2007;01:17:00;1.546;0.166;241.440;6.400;0.000;2.000;0.000
3/1/2007;01:18:00;1.550;0.170;242.310;6.400;0.000;1.000;0.000
3/1/2007;01:19:00;1.558;0.176;243.380;6.400;0.000;2.000;0.000
3/1/2007;01:20:00;1.558;0.178;243.640;6.400;0.000;1.000;0.000
3/1/2007;01:21:00;1.558;0.180;244.050;6.400;0.000;1.000;0.000
3/1/2007;01:22:00;1.496;0.084;244.350;6.000;0.000;2.000;0.000
3/1/2007;01:23:00;1.488;0.072;244.200;6.000;0.000;1.000;0.000
3/1/2007;01:24:00;1.482;0.068;243.490;6.000;0.000;1.000;0.000
3/1/2007;01:25:00;1.484;0.070;243.890;6.000;0.000;1.000;0.000
3/1/2007;01:26:00;1.444;0.084;243.640;6.000;0.000;2.000;0.000
3/1/2007;01:27:00;1.314;0.124;243.350;5.400;0.000;1.000;0.000
3/1/2007;01:28:00;1.148;0.158;244.210;4.800;0.000;1.000;0.000
3/1/2007;01:29:00;0.974;0.228;244.080;4.200;0.000;1.000;0.000
3/1/2007;01:30:00;0.932;0.310;243.830;4.000;0.000;2.000;0.000
3/1/2007;01:31:00;0.542;0.306;243.760;2.600;0.000;1.000;0.000
3/1/2007;01:32:00;0.386;0.242;243.760;1.800;0.000;0.000;0.000
3/1/2007;01:33:00;0.350;0.182;243.640;1.600;0.000;0.000;0.000
3/1/2007;01:34:00;0.348;0.182;243.800;1.600;0.000;0.000;0.000
3/1/2007;01:35:00;0.348;0.184;244.000;1.600;0.000;0.000;0.000
3/1/2007;01:36:00;0.348;0.188;244.760;1.600;0.000;0.000;0.000
3/1/2007;01:37:00;0.348;0.188;244.770;1.600;0.000;0.000;0.000
3/1/2007;01:38:00;0.348;0.196;245.810;1.600;0.000;0.000;0.000
3/1/2007;01:39:00;0.348;0.200;246.330;1.600;0.000;0.000;0.000
3/1/2007;01:40:00;0.348;0.196;245.900;1.600;0.000;0.000;0.000
3/1/2007;01:41:00;0.346;0.196;245.790;1.600;0.000;0.000;0.000
3/1/2007;01:42:00;0.344;0.190;245.010;1.600;0.000;0.000;0.000
3/1/2007;01:43:00;0.342;0.186;244.400;1.600;0.000;0.000;0.000
3/1/2007;01:44:00;0.274;0.082;243.550;1.200;0.000;0.000;0.000
3/1/2007;01:45:00;0.246;0.000;243.680;1.000;0.000;0.000;0.000
3/1/2007;01:46:00;0.248;0.046;244.200;1.000;0.000;0.000;0.000
3/1/2007;01:47:00;0.248;0.048;244.750;1.000;0.000;0.000;0.000
3/1/2007;01:48:00;0.250;0.052;245.530;1.000;0.000;0.000;0.000
3/1/2007;01:49:00;0.250;0.050;245.150;1.000;0.000;0.000;0.000
3/1/2007;01:50:00;0.250;0.050;244.960;1.000;0.000;0.000;0.000
3/1/2007;01:51:00;0.250;0.048;245.030;1.000;0.000;0.000;0.000
3/1/2007;01:52:00;0.250;0.050;245.050;1.000;0.000;0.000;0.000
3/1/2007;01:53:00;0.248;0.046;244.310;1.000;0.000;0.000;0.000
3/1/2007;01:54:00;0.310;0.108;243.480;1.600;0.000;0.000;0.000
3/1/2007;01:55:00;0.320;0.150;243.670;1.400;0.000;0.000;0.000
3/1/2007;01:56:00;0.322;0.150;243.800;1.400;0.000;0.000;0.000
3/1/2007;01:57:00;0.324;0.156;244.770;1.400;0.000;0.000;0.000
3/1/2007;01:58:00;0.326;0.160;245.450;1.400;0.000;0.000;0.000
3/1/2007;01:59:00;0.326;0.160;245.290;1.400;0.000;0.000;0.000
3/1/2007;02:00:00;0.322;0.158;244.950;1.400;0.000;0.000;0.000
3/1/2007;02:01:00;0.324;0.164;246.060;1.400;0.000;0.000;0.000
3/1/2007;02:02:00;0.292;0.116;246.860;1.400;0.000;0.000;0.000
3/1/2007;02:03:00;0.254;0.058;246.690;1.200;0.000;0.000;0.000
3/1/2007;02:04:00;0.254;0.060;246.750;1.200;0.000;0.000;0.000
3/1/2007;02:05:00;0.256;0.062;247.200;1.200;0.000;0.000;0.000
3/1/2007;02:06:00;0.254;0.060;246.820;1.200;0.000;0.000;0.000
3/1/2007;02:07:00;0.252;0.056;246.250;1.200;0.000;0.000;0.000
3/1/2007;02:08:00;0.254;0.056;246.490;1.200;0.000;0.000;0.000
3/1/2007;02:09:00;0.252;0.056;246.040;1.000;0.000;0.000;0.000
3/1/2007;02:10:00;0.290;0.088;245.550;1.400;0.000;0.000;0.000
3/1/2007;02:11:00;0.366;0.198;246.370;1.600;0.000;0.000;0.000
3/1/2007;02:12:00;0.362;0.198;246.360;1.600;0.000;0.000;0.000
